artist_key,primary_artist,grammy_winner,grammy_wins,grammy_first_year,grammy_last_year,grammy_categories
4999,Markus Becker,False,0,,,N/A
5000,Tony Esposito,False,0,,,N/A
5001,Stephanie Mills,True,1,1980,1980,"Best R&B Vocal Performance, Female"
5002,Die Cappuccinos,False,0,,,N/A
5003,Fantasy,False,0,,,N/A
5004,Tina Charles,False,0,,,N/A
5005,Patrice Rushen,False,0,,,N/A
5006,Zimmer,False,0,,,N/A
5007,iio,False,0,,,N/A
5008,The Whispers,False,0,,,N/A
5009,The Intruders,False,0,,,N/A
5010,Radiorama,False,0,,,N/A
5011,John Paul Young,False,0,,,N/A
5012,Santa Esmeralda,False,0,,,N/A
5013,Cameo,False,0,,,N/A
5014,The Pointer Sisters,True,2,1974,1984,Best Country Vocal Performance By A Duo Or Group | Best Pop Performance By A Duo Or Group With Vocal
5015,Rick Arena,False,0,,,N/A
5016,Tapps,False,0,,,N/A
5017,Lime,False,0,,,N/A
5018,Miki Howard,False,0,,,N/A
5019,Borys LBD,False,0,,,N/A
5020,Dejw,False,0,,,N/A
5021,Dorfrocker,False,0,,,N/A
5022,Tom Novy,False,0,,,N/A
5023,Walter Murphy,False,0,,,N/A
5024,Piękni I Młodzi,False,0,,,N/A
5025,Tim Toupet,False,0,,,N/A
5026,Mejk,False,0,,,N/A
5027,Nick Kamen,False,0,,,N/A
5028,Taste Of Honey,False,0,,,N/A
5029,Bernhard Brink,False,0,,,N/A
5030,Oden & Fatzo,False,0,,,N/A
5031,Axwell,False,0,,,N/A
5032,The Real Thing,False,0,,,N/A
5033,Starpoint,False,0,,,N/A
5034,Dan Hartman,False,0,,,N/A
5035,Kim Wilde,False,0,,,N/A
5036,Bad Boys Blue,False,0,,,N/A
5037,Skyy,False,0,,,N/A
5038,Blue Feather,False,0,,,N/A
5039,Bananarama,False,0,,,N/A
5040,Jacek Stachursky,False,0,,,N/A
5041,The Bar-Kays,False,0,,,N/A
5042,Franziska,False,0,,,N/A
5043,The Gap Band,False,0,,,N/A
5044,Extazy,False,0,,,N/A
5045,Bayer Full,False,0,,,N/A
5046,Maze,False,0,,,N/A
5047,Mallorca Cowboys,False,0,,,N/A
5048,Stefan Peters,False,0,,,N/A
5049,Klaus & Klaus,False,0,,,N/A
5050,Marc Pircher,False,0,,,N/A
5051,The Love Unlimited Orchestra,False,0,,,N/A
5052,DiscoBoys,False,0,,,N/A
5053,Darius,False,0,,,N/A
5054,Cassian,False,0,,,N/A
5055,Silvia Kaufmann,False,0,,,N/A
5056,Boys,False,0,,,N/A
5057,Milano,False,0,,,N/A
5058,The Isley Brothers,False,0,,,N/A
5059,Libero 5,False,0,,,N/A
5060,Sheila E.,False,0,,,N/A
5061,Nik P.,False,0,,,N/A
5062,Bayera,False,0,,,N/A
5063,Leonard,False,0,,,N/A
5064,Fernando Express,False,0,,,N/A
5065,The Jones Girls,False,0,,,N/A
5066,Baciary,False,0,,,N/A
5067,Szumek,False,0,,,N/A
5068,Kordian,False,0,,,N/A
5069,Lifelike,False,0,,,N/A
5070,Baccara,False,0,,,N/A
5071,Duck Sauce,False,0,,,N/A
5072,Change,False,0,,,N/A
5073,Silent Circle,False,0,,,N/A
5074,Eddie Kendricks,False,0,,,N/A
5075,The Limit,False,0,,,N/A
5076,Love Unlimited,False,0,,,N/A
5077,Fair Play,False,0,,,N/A
5078,Nu Shooz,False,0,,,N/A
5079,Blue Magic,False,0,,,N/A
5080,Thelma Houston,True,1,1977,1977,"Best R&B Vocal Performance, Female"
5081,Venus,False,0,,,N/A
5082,Tanja Lasch,False,0,,,N/A
5083,Rene & Angela,False,0,,,N/A
5084,Jürgen Milski,False,0,,,N/A
5085,Quest,False,0,,,N/A
5086,Arek Kopaczewski,False,0,,,N/A
5087,Fanatic,False,0,,,N/A
5088,Sabbotage,False,0,,,N/A
5089,Anna-Maria Zimmermann,False,0,,,N/A
5090,Morillo,False,0,,,N/A
5091,Alexander O'Neal,False,0,,,N/A
5092,Pete Tong,False,0,,,N/A
5093,Szpilki,False,0,,,N/A
5094,Ole ohne Kohle,False,0,,,N/A
5095,Con Funk Shun,False,0,,,N/A
5096,Dr. SWAG,False,0,,,N/A
5097,Sandra,False,0,,,N/A
5098,Ryan Paris,False,0,,,N/A
5099,The New Birth,False,0,,,N/A
5100,Megustar,False,0,,,N/A
5101,Fisher,False,0,,,N/A
5102,CamaSutra,False,0,,,N/A
5103,Marcin Siegienczuk,False,0,,,N/A
5104,Andre,False,0,,,N/A
5105,Denis Impulsywni,False,0,,,N/A
5106,Faster,False,0,,,N/A
5107,Marco Kloss,False,0,,,N/A
5108,Defis,False,0,,,N/A
5109,Kevin McKay,False,0,,,N/A
5110,The Trammps,False,0,,,N/A
5111,Roger Sanchez,False,0,,,N/A
5112,Billy Preston,True,1,1972,1972,Best Pop Instrumental Performance By An Instrumental Performer
5113,Janusz Laskowski,False,0,,,N/A
5114,Frank Neuenfels,False,0,,,N/A
5115,Christian Lais,False,0,,,N/A
5116,Hues Corporation,False,0,,,N/A
5117,DJ Ostkurve,False,0,,,N/A
5118,Thomas Anders,False,0,,,N/A
5119,Masters,False,0,,,N/A
5120,Steffen Jürgens,False,0,,,N/A
5121,Bobi,False,0,,,N/A
5122,Power Play,False,0,,,N/A
5123,Daniela Alfinito,False,0,,,N/A
5124,Miami Horror,False,0,,,N/A
5125,jackLNDN,False,0,,,N/A
5126,Al B. Sure!,False,0,,,N/A
5127,Cheryl Lynn,False,0,,,N/A
5128,John Davis & The Monster Orchestra,False,0,,,N/A
5129,The Main Ingredient,False,0,,,N/A
5130,Ivana Spagna,False,0,,,N/A
5131,The Dramatics,False,0,,,N/A
5132,MiłyPan,False,0,,,N/A
5133,Drossel,False,0,,,N/A
5134,Sumptuastic,False,0,,,N/A
5135,Ivan komarenko,False,0,,,N/A
5136,Jörg Bausch,False,0,,,N/A
5137,Scotch,False,0,,,N/A
5138,Christian Anders,False,0,,,N/A
5139,Brunner & Brunner,False,0,,,N/A
5140,The C90s,False,0,,,N/A
5141,Room 5,False,0,,,N/A
5142,Linda Jo Rizzo,False,0,,,N/A
5143,Baflo,False,0,,,N/A
5144,Classic,False,0,,,N/A
5145,Chaos Team,False,0,,,N/A
5146,Matthias Carras,False,0,,,N/A
5147,Willi Wedel,False,0,,,N/A
5148,Jorrgus & Crump,False,0,,,N/A
5149,Steve Arrington's Hall Of Fame,False,0,,,N/A
5150,Capitan Folk,False,0,,,N/A
5151,Vivat,False,0,,,N/A
5152,Kruszwil,False,0,,,N/A
5153,Bagno,False,0,,,N/A
5154,The Manhattans,False,0,,,N/A
5155,The Gibson Brothers,False,0,,,N/A
5156,Top Girls,False,0,,,N/A
5157,Teddy Pendergrass,False,0,,,N/A
5158,Michael Wendler,False,0,,,N/A
5159,Delegation,False,0,,,N/A
5160,Savage,False,0,,,N/A
5161,LETNI,False,0,,,N/A
5162,André Stade,False,0,,,N/A
5163,B-qll,False,0,,,N/A
5164,Michael Fischer,False,0,,,N/A
5165,SoLeo,False,0,,,N/A
5166,Schäfer Heinrich,False,0,,,N/A
5167,Willi Herren,False,0,,,N/A
5168,Red Queen,False,0,,,N/A
5169,Magik Band,False,0,,,N/A
5170,Allessa,False,0,,,N/A
5171,Phats & Small,False,0,,,N/A
5172,Maxel,False,0,,,N/A
5173,Heatwave,False,0,,,N/A
5174,DJ Düse,False,0,,,N/A
5175,Dawid Narożny,False,0,,,N/A
5176,Magda Niewińska,False,0,,,N/A
5177,Marry,False,0,,,N/A
5178,Hansi Süssenbach,False,0,,,N/A
5179,Der Benniii,False,0,,,N/A
5180,Escort,False,0,,,N/A
5181,Patrick Lindner,False,0,,,N/A
5182,Mirage,False,0,,,N/A
5183,Maggie Reilly,False,0,,,N/A
5184,Zespół Starling,False,0,,,N/A
5185,AA Apres-Ski!,False,0,,,N/A
5186,Crazibiza,False,0,,,N/A
5187,Atlantic Starr,False,0,,,N/A
5188,BAJOREK,False,0,,,N/A
5189,Lili,False,0,,,N/A
5190,Livin' Joy,False,0,,,N/A
5191,Veegas,False,0,,,N/A
5192,The Three Degrees,False,0,,,N/A
5193,Jagoda & Brylant,False,0,,,N/A
5194,Harold Melvin & The Blue Notes,False,0,,,N/A
5195,Michael Henderson,False,0,,,N/A
5196,Norman Connors,False,0,,,N/A
5197,TerazMy,False,0,,,N/A
5198,Laban,False,0,,,N/A
5199,Phyllis Hyman,False,0,,,N/A
5200,Jorrgus,False,0,,,N/A
5201,Grace Jones,False,0,,,N/A
5202,Tom Browne,False,0,,,N/A
5203,Mister Dex,False,0,,,N/A
5204,Biesiada,False,0,,,N/A
5205,Andreas Fulterer,False,0,,,N/A
5206,Oliver Frank,False,0,,,N/A
5207,Laurent Wolf,False,0,,,N/A
5208,Satin Jackets,False,0,,,N/A
5209,Teena Marie,False,0,,,N/A
5210,Miss Chantal,False,0,,,N/A
5211,Mirage & Yoko,False,0,,,N/A
5212,Jocelyn Brown,False,0,,,N/A
5213,Loose Ends,False,0,,,N/A
5214,Luka Rosi,False,0,,,N/A
5215,Drezdenko - Kubas,False,0,,,N/A
5216,NIC,False,0,,,N/A
5217,Bodyrox,False,0,,,N/A
5218,Claudia Jung,False,0,,,N/A
5219,Gaby Baginsky,False,0,,,N/A
5220,Laura Wilde,False,0,,,N/A
5221,Billy Eichner,False,0,,,N/A
5222,Randy Newman,False,0,,,N/A
5223,Jodi Benson,False,0,,,N/A
5224,Cast - Sofia the First,False,0,,,N/A
5225,Auli'i Cravalho,False,0,,,N/A
5226,Alan Menken,True,3,1993,2011,Best Song Written For Visual Media | Best Song Written Specifically For A Motion Picture Or For Television
5227,Alanna Ubach,False,0,,,N/A
5228,Lindiwe Mkhize,False,0,,,N/A
5229,Carmen Twillie,False,0,,,N/A
5230,Nathan Lane,False,0,,,N/A
5231,Samuel E. Wright,False,0,,,N/A
5232,Emma Watson,False,0,,,N/A
5233,Donna Murphy,False,0,,,N/A
5234,Kristen Bell,False,0,,,N/A
5235,4*TOWN (From Disney and Pixar’s Turning Red),False,0,,,N/A
5236,Brad Kane,False,0,,,N/A
5237,Miriam Peracchi,False,0,,,N/A
5238,Analy,False,0,,,N/A
5239,Kristen Anderson-Lopez,True,1,2014,2014,Best Song Written For Visual Media
5240,Cast - Frozen,False,0,,,N/A
5241,Chiara Sasso,False,0,,,N/A
5242,Taryn Spilzman,False,0,,,N/A
5243,Pierre Bokma,False,0,,,N/A
5244,Diamond Yukai,False,0,,,N/A
5245,Roberto Garcia,False,0,,,N/A
5246,Shinya Miura,False,0,,,N/A
5247,Benja Bruijning,False,0,,,N/A
5248,Gabi Porto,False,0,,,N/A
5249,Germaine Franco,False,0,,,N/A
5250,Noortje Herlaar,False,0,,,N/A
5251,Thorbjørn Harr,False,0,,,N/A
5252,Kazutaka Ishii,False,0,,,N/A
5253,Fred Mollin,False,0,,,N/A
5254,Eirik Espolin Johnson,False,0,,,N/A
5255,Dan Stevens,False,0,,,N/A
5256,Benny Martin,False,0,,,N/A
5257,Charmian Carr,False,0,,,N/A
5258,Amy Adams,False,0,,,N/A
5259,Joseph Williams,False,0,,,N/A
5260,Jenifer Lewis,False,0,,,N/A
5261,Rodrigo Miallaret,False,0,,,N/A
5262,Jon Sarta,False,0,,,N/A
5263,Kayoko Ishu,False,0,,,N/A
5264,Tatsuya Nakazaki,False,0,,,N/A
5265,Chantry Johnson,False,0,,,N/A
5266,Søren Launbjerg,False,0,,,N/A
5267,Yuji Mitsuya,False,0,,,N/A
5268,Paul Kandel,False,0,,,N/A
5269,Tsunehiko Kamijyou,False,0,,,N/A
5270,Rob Cantor,False,0,,,N/A
5271,Luca Ward,False,0,,,N/A
5272,Sylvia Salustti,False,0,,,N/A
5273,SHIKI THEATRE COMPANY,False,0,,,N/A
5274,Hidehiko Ishizuka,False,0,,,N/A
5275,Paweł Ciołkosz,False,0,,,N/A
5276,Koichi Yamadera,False,0,,,N/A
5277,Kenneth M. Christensen,False,0,,,N/A
5278,Magdalena Wasylik,False,0,,,N/A
5279,Pat Carroll,True,1,1980,1980,"Best Spoken Word, Documentary Or Drama"
5280,David Ogden Stiers,False,0,,,N/A
5281,Mark Northam,False,0,,,N/A
5282,China Anne McClain,False,0,,,N/A
5283,Shin Fujishima,False,0,,,N/A
5284,Mark Benson,False,0,,,N/A
5285,Adam Mitchell,False,0,,,N/A
5286,Disney Channel Stars,False,0,,,N/A
5287,Chorus - Hercules,False,0,,,N/A
5288,Ewa Konstancja Bułhak,False,0,,,N/A
5289,Marsa Sakamoto,False,0,,,N/A
5290,MAYUMI SUZUKI,False,0,,,N/A
5291,Natalia Piotrowska,False,0,,,N/A
5292,Salvatore Scire,False,0,,,N/A
5293,Paweł Szymański,False,0,,,N/A
5294,Paulo Ramos,False,0,,,N/A
5295,Robert Rozmus,False,0,,,N/A
5296,Goofy,False,0,,,N/A
5297,Laus Høybye,False,0,,,N/A
5298,Zofia Nowakowska,False,0,,,N/A
5299,Marcin Franc,False,0,,,N/A
5300,Lisa Stokke,False,0,,,N/A
5301,Czeslaw Mozil,False,0,,,N/A
5302,André Leono,False,0,,,N/A
5303,Piano Radiance,False,0,,,N/A
5304,Tokyo Disneyland,False,0,,,N/A
5305,Gustav Nilsen,False,0,,,N/A
5306,Laura Chiatti,False,0,,,N/A
5307,Doctora Juguetes,False,0,,,N/A
5308,Verna Felton,False,0,,,N/A
5309,Disney's Circle of Stars,False,0,,,N/A
5310,Lebo M.,False,0,,,N/A
5311,Walt's Piano,False,0,,,N/A
5312,Atsuko Takezawa,False,0,,,N/A
5313,Samuel Shipway,False,0,,,N/A
5314,Ju Cassou,False,0,,,N/A
5315,Manuela Villa,False,0,,,N/A
5316,Katarzyna Łaska,False,0,,,N/A
5317,Andy Tallent,False,0,,,N/A
5318,Kumiko Mori,False,0,,,N/A
5319,Tero Koponen,False,0,,,N/A
5320,Karolina Trebacz,False,0,,,N/A
5321,Willemijn Verkaik,False,0,,,N/A
5322,Michal Rosinski,False,0,,,N/A
5323,Petrus Kähkönen,False,0,,,N/A
5324,Sheriff Callie,False,0,,,N/A
5325,Oliver Wallace,False,0,,,N/A
5326,George Bruns,False,0,,,N/A
5327,Kristine Yde Eriksen,False,0,,,N/A
5328,Pia Allgaier,False,0,,,N/A
5329,Dickie Jones,False,0,,,N/A
5330,Anders Hatlo,False,0,,,N/A
5331,Even Stormoen,False,0,,,N/A
5332,Luis Ángel Gómez Jaramillo,False,0,,,N/A
5333,Roger Bart,False,0,,,N/A
5334,Leonardo Holmes,False,0,,,N/A
5335,Sonic Wine,False,0,,,N/A
5336,Dream House,False,0,,,N/A
5337,Maria Cristina Brancucci,False,0,,,N/A
5338,Music Creation,False,0,,,N/A
5339,Carlo Boszhard,False,0,,,N/A
5340,Franco Chillemi,False,0,,,N/A
5341,The Circle Session Players,False,0,,,N/A
5342,Coro - Pocahontas,False,0,,,N/A
5343,Serena Rossi,False,0,,,N/A
5344,Pelle Emil Hebsgaard,False,0,,,N/A
5345,Michael Hanley,False,0,,,N/A
5346,Atom Kobayashi,False,0,,,N/A
5347,Gerd Holtenau,False,0,,,N/A
5348,Frank Churchill,False,0,,,N/A
5349,Gio’ Gio’ Rapattoni,False,0,,,N/A
5350,Esme Kaislakari,False,0,,,N/A
5351,Billboard Baby Lullabies,False,0,,,N/A
5352,María Caneda,False,0,,,N/A
5353,Mauro Ramos,False,0,,,N/A
5354,Sami Arva,False,0,,,N/A
5355,Waltteri Torikka,False,0,,,N/A
5356,Vajen van den Bosch,False,0,,,N/A
5357,Carsten Svendsen,False,0,,,N/A
5358,Christine Leyser,False,0,,,N/A
5359,Oskar Fjeldstad-Bergheim,False,0,,,N/A
5360,The Jud Conlon Chorus,False,0,,,N/A
5361,Wojciech Paszkowski,False,0,,,N/A
5362,May Kristin Krispersen,False,0,,,N/A
5363,Star Darlings,False,0,,,N/A
5364,Cheryl Freeman,False,0,,,N/A
5365,Kikka Laitinen,False,0,,,N/A
5366,Cast of Sleeping Beauty,False,0,,,N/A
5367,Miyuki Tsurugi,False,0,,,N/A
5368,Paolo De Santis,False,0,,,N/A
5369,Robby Benson,False,0,,,N/A
5370,Cátia Moreira,False,0,,,N/A
5371,Haruhiko Joh,False,0,,,N/A
5372,Hiroshi Koitabashi,False,0,,,N/A
5373,Chorus - Beauty And the Beast,False,0,,,N/A
5374,Preben Kristensen,False,0,,,N/A
5375,Bobby Driscoll,False,0,,,N/A
5376,The Disney Afternoon Studio Chorus,False,0,,,N/A
5377,Jartisto,False,0,,,N/A
5378,Julia Scheeser,False,0,,,N/A
5379,Ryusei Nakao,False,0,,,N/A
5380,Artur Zmijewski,False,0,,,N/A
5381,Mary Costa,False,0,,,N/A
5382,Mizuho Aota,False,0,,,N/A
5383,Jana Werner,False,0,,,N/A
5384,Lucas Lomholt Eriksen,False,0,,,N/A
5385,David Healer,False,0,,,N/A
5386,Per Myrberg,False,0,,,N/A
5387,Chorus - Sleeping Beauty,False,0,,,N/A
5388,Cani González,False,0,,,N/A
5389,Maciej Stuhr,False,0,,,N/A
5390,Piano Genie,False,0,,,N/A
5391,Tokyo DisneySea,False,0,,,N/A
5392,Ewa Prus,False,0,,,N/A
5393,Disney Studio Chorus,False,0,,,N/A
5394,Chorus - The Lion King 2: Simba's Pride,False,0,,,N/A
5395,The Cheetah Girls,False,0,,,N/A
5396,Little Piano Player,False,0,,,N/A
5397,Ricardo Monteiro,False,0,,,N/A
5398,Ilaria De Rosa,False,0,,,N/A
5399,Raquel Ferreira,False,0,,,N/A
5400,Ernst Daniël Smid,False,0,,,N/A
5401,Disney Peaceful Piano,False,0,,,N/A
5402,Richard M. Sherman,False,0,,,N/A
5403,Alexandra Wilcke,False,0,,,N/A
5404,Mira,False,0,,,N/A
5405,The Harp and the Piano,False,0,,,N/A
5406,Ugo Maria Morosi,False,0,,,N/A
5407,Antti Paakkonen,False,0,,,N/A
5408,Heidi Ruud Ellingsen,False,0,,,N/A
5409,The Sleep Diaries,False,0,,,N/A
5410,Chorus - Pocahontas,False,0,,,N/A
5411,Poppie Swag,False,0,,,N/A
5412,Tranquility Piano,False,0,,,N/A
5413,João Pedro Gonçalves,False,0,,,N/A
5414,Wojciech Brzezinski,False,0,,,N/A
5415,Toshihiro Tachibana,False,0,,,N/A
5416,Cameron's Bedtime Classics,False,0,,,N/A
5417,Kuba Jurzyk,False,0,,,N/A
5418,Haruki Sayama,False,0,,,N/A
5419,Rogério Samora,False,0,,,N/A
5420,Grzegorz Markowski,False,0,,,N/A
5421,Henry Camelot,False,0,,,N/A
5422,Mauricio Luz,False,0,,,N/A
5423,Sigmar Solbach,False,0,,,N/A
5424,Luca Vieri,False,0,,,N/A
5425,Anders Aldgård,False,0,,,N/A
5426,Piano Sunday,False,0,,,N/A
5427,Magic Piano Covers,False,0,,,N/A
5428,Lasse Vermeli,False,0,,,N/A
5429,Marc Pociello,False,0,,,N/A
5430,Monique,False,0,,,N/A
5431,Nils Jørgen Kaalstad,False,0,,,N/A
5432,Chorus of Pinocchio,False,0,,,N/A
5433,Gisela,False,0,,,N/A
5434,Manuel Straube,False,0,,,N/A
5435,Drowsy Teddy,False,0,,,N/A
5436,Cast - Cenerentola,False,0,,,N/A
5437,Igor Kwiatkowski,False,0,,,N/A
5438,Paula Vesala,False,0,,,N/A
5439,Emilian Kaminski,False,0,,,N/A
5440,YSA,False,0,,,N/A
5441,Mellow Melodies,False,0,,,N/A
5442,Kindy Corner,False,0,,,N/A
5443,The Dwarf Chorus,False,0,,,N/A
5444,Donald Duck,False,0,,,N/A
5445,Yuji Kishi,False,0,,,N/A
5446,Jannicke Kruse,False,0,,,N/A
5447,Debby van Dooren,False,0,,,N/A
5448,Joonas Saartamo,False,0,,,N/A
5449,Peter Edelmann,False,0,,,N/A
5450,Larry Morey,False,0,,,N/A
5451,Pernille Højgaard,False,0,,,N/A
5452,Débora Gonçalves,False,0,,,N/A
5453,Gaute Adela Aastorp Cudjoe,False,0,,,N/A
5454,Pedro Gonçalves,False,0,,,N/A
5455,Peer Augustinski,False,0,,,N/A
5456,René van Kooten,False,0,,,N/A
5457,Sami Aarva,False,0,,,N/A
5458,Heléne Lundström,False,0,,,N/A
5459,Isabel Jacobetty,False,0,,,N/A
5460,Bartosz Opania,False,0,,,N/A
5461,Kathryn Beaumont,False,0,,,N/A
5462,Marcio Seixas,False,0,,,N/A
5463,Rogerio Flausino,False,0,,,N/A
5464,Bill Thompson,False,0,,,N/A
5465,Jakob Sveistrup,False,0,,,N/A
5466,Dani Garcia,False,0,,,N/A
5467,Peter Harryson,False,0,,,N/A
5468,Pelle Ankarberg,False,0,,,N/A
5469,Nellie Ettison,False,0,,,N/A
5470,Kerstin Heiles,False,0,,,N/A
5471,Jon-Jon Geitel,False,0,,,N/A
5472,Sigma,False,0,,,N/A
5473,Wilkinson,False,0,,,N/A
5474,Netsky,False,0,,,N/A
5475,NERO,False,0,,,N/A
5476,Friction,False,0,,,N/A
5477,DJ Fresh,False,0,,,N/A
5478,Chase & Status,False,0,,,N/A
5479,Pendulum,False,0,,,N/A
5480,Krakota,False,0,,,N/A
5481,Sub Focus,False,0,,,N/A
5482,Mefjus,False,0,,,N/A
5483,InsideInfo,False,0,,,N/A
5484,Dynamite MC,False,0,,,N/A
5485,Pola & Bryson,False,0,,,N/A
5486,Dope Ammo,False,0,,,N/A
5487,Hybrid Minds,False,0,,,N/A
5488,Turno,False,0,,,N/A
5489,Murdock,False,0,,,N/A
5490,Twisted Individual,False,0,,,N/A
5491,Benny Page,False,0,,,N/A
5492,Shapeshifter,False,0,,,N/A
5493,Mind Vortex,False,0,,,N/A
5494,Bensley,False,0,,,N/A
5495,Delta Heavy,False,0,,,N/A
5496,Etherwood,False,0,,,N/A
5497,1991,False,0,,,N/A
5498,DJ Zinc,False,0,,,N/A
5499,K Motionz,False,0,,,N/A
5500,A.M.C,False,0,,,N/A
5501,Maduk,False,0,,,N/A
5502,Camo & Krooked,False,0,,,N/A
5503,Goldie,False,0,,,N/A
5504,SHY FX,False,0,,,N/A
5505,Shimon,False,0,,,N/A
5506,Top Cat,False,0,,,N/A
5507,High Contrast,False,0,,,N/A
5508,Ram Trilogy,False,0,,,N/A
5509,Calibre,False,0,,,N/A
5510,Congo Natty,False,0,,,N/A
5511,4hero,False,0,,,N/A
5512,Dr Meaker,False,0,,,N/A
5513,Dirtyphonics,False,0,,,N/A
5514,B-complex,False,0,,,N/A
5515,Metrik,False,0,,,N/A
5516,The Qemists,False,0,,,N/A
5517,Grafix,False,0,,,N/A
5518,Kove,False,0,,,N/A
5519,Alix Perez,False,0,,,N/A
5520,Zero T,False,0,,,N/A
5521,BCee,False,0,,,N/A
5522,Enei,False,0,,,N/A
5523,Dimension,False,0,,,N/A
5524,Black Sun Empire,False,0,,,N/A
5525,DJ Red,False,0,,,N/A
5526,DC Breaks,False,0,,,N/A
5527,Cyantific,False,0,,,N/A
5528,Drumsound & Bassline Smith,False,0,,,N/A
5529,DJ Hazard,False,0,,,N/A
5530,Ray Keith,False,0,,,N/A
5531,Mohican Sun,False,0,,,N/A
5532,The Upbeats,False,0,,,N/A
5533,Memtrix,False,0,,,N/A
5534,Flowidus,False,0,,,N/A
5535,Fred V & Grafix,False,0,,,N/A
5536,S.P.Y,False,0,,,N/A
5537,Redeyes,False,0,,,N/A
5538,René LaVice,False,0,,,N/A
5539,CLS,False,0,,,N/A
5540,Adam F,False,0,,,N/A
5541,Ed Rush,False,0,,,N/A
5542,Total Science,False,0,,,N/A
5543,Logistics,False,0,,,N/A
5544,LSB,False,0,,,N/A
5545,The Prototypes,False,0,,,N/A
5546,Serial Killaz,False,0,,,N/A
5547,Original Sin,False,0,,,N/A
5548,Whiney,False,0,,,N/A
5549,ShockOne,False,0,,,N/A
5550,Kanine,False,0,,,N/A
5551,Matrix & Futurebound,False,0,,,N/A
5552,Matrix,False,0,,,N/A
5553,Ulterior Motive,False,0,,,N/A
5554,DJ Patife,False,0,,,N/A
5555,Bladerunner,False,0,,,N/A
5556,Danny Byrd,False,0,,,N/A
5557,Concord Dawn,False,0,,,N/A
5558,Hugh Hardie,False,0,,,N/A
5559,Nu:Tone,False,0,,,N/A
5560,Chase & Status And Blossoms,False,0,,,N/A
5561,Fourward,False,0,,,N/A
5562,DRS,False,0,,,N/A
5563,Nu:Logic,False,0,,,N/A
5564,Aries,False,0,,,N/A
5565,Lenzman,False,0,,,N/A
5566,Mampi Swift,False,0,,,N/A
5567,Technimatic,False,0,,,N/A
5568,Keeno,False,0,,,N/A
5569,DJ Rap,False,0,,,N/A
5570,T. Power,False,0,,,N/A
5571,Scorpio,False,0,,,N/A
5572,Loadstar,False,0,,,N/A
5573,Annix,False,0,,,N/A
5574,Renegade,False,0,,,N/A
5575,Jonny L,False,0,,,N/A
5576,Calyx & TeeBee,False,0,,,N/A
5577,Ownglow,False,0,,,N/A
5578,Fred V,False,0,,,N/A
5579,Makoto,False,0,,,N/A
5580,Indivision,False,0,,,N/A
5581,Blame,False,0,,,N/A
5582,Dom & Roland,False,0,,,N/A
5583,Dillinja,False,0,,,N/A
5584,Teebee,False,0,,,N/A
5585,Artificial Intelligence,False,0,,,N/A
5586,Spor,False,0,,,N/A
5587,Culture Shock,False,0,,,N/A
5588,Break,False,0,,,N/A
5589,M-Beat,False,0,,,N/A
5590,Serum,False,0,,,N/A
5591,Danny Breaks,False,0,,,N/A
5592,Jubei,False,0,,,N/A
5593,Brookes Brothers,False,0,,,N/A
5594,DJ Ss,False,0,,,N/A
5595,Potential Badboy,False,0,,,N/A
5596,State of Mind,False,0,,,N/A
5597,Neonlight,False,0,,,N/A
5598,Dawn Wall,False,0,,,N/A
5599,Villem,False,0,,,N/A
5600,Bad Company UK,False,0,,,N/A
5601,Muffler,False,0,,,N/A
5602,SpectraSoul,False,0,,,N/A
5603,Tantrum Desire,False,0,,,N/A
5604,LTJ Bukem,False,0,,,N/A
5605,Klute,False,0,,,N/A
5606,Moving Fusion,False,0,,,N/A
5607,London Elektricity,False,0,,,N/A
5608,Random Movement,False,0,,,N/A
5609,Teddy Killerz,False,0,,,N/A
5610,Audio,False,0,,,N/A
5611,Origin Unknown,False,0,,,N/A
5612,Lemon D,False,0,,,N/A
5613,Misanthrop,False,0,,,N/A
5614,Eoin O' Broin,False,0,,,N/A
5615,Hidden Agenda,False,0,,,N/A
5616,Sci-Clone,False,0,,,N/A
5617,UN-CUT,False,0,,,N/A
5618,Andy C,False,0,,,N/A
5619,Apex,False,0,,,N/A
5620,Smooth,False,0,,,N/A
5621,Nasty Habits,False,0,,,N/A
5622,Document One,False,0,,,N/A
5623,Tom & Jerry,False,0,,,N/A
5624,John B,False,0,,,N/A
5625,Taxman,False,0,,,N/A
5626,Source Direct,False,0,,,N/A
5627,Photek,False,0,,,N/A
5628,Krust,False,0,,,N/A
5629,DJ Marky,False,0,,,N/A
5630,Commix,False,0,,,N/A
5631,TC,False,0,,,N/A
5632,Utah Jazz,False,0,,,N/A
5633,Peshay,False,0,,,N/A
5634,The Ganja Kru,False,0,,,N/A
5635,Bachelors of Science,False,0,,,N/A
5636,J Majik,False,0,,,N/A
5637,Big Bud,False,0,,,N/A
5638,BOP,False,0,,,N/A
5639,DJ Die,False,0,,,N/A
5640,Prolix,False,0,,,N/A
5641,DJ Hype,False,0,,,N/A
5642,ILLENIUM,False,0,,,N/A
5643,Said The Sky,False,0,,,N/A
5644,Whales,False,0,,,N/A
5645,PhaseOne,False,0,,,N/A
5646,Manudigital,False,0,,,N/A
5647,Porter Robinson,False,0,,,N/A
5648,Krewella,False,0,,,N/A
5649,Hairitage,False,0,,,N/A
5650,Midnight Tyrannosaurus,False,0,,,N/A
5651,SYN,False,0,,,N/A
5652,William Black,False,0,,,N/A
